Date,Bank,Product,Country,Search Overall score,Web Overall score,Social Media Overall score,Referral Overall score,Awareness 1 score,Awareness 2 score,Awareness 3 score,Awareness 4 score,Awareness 5 score,Evaluation 1 score,Evaluation 2 score,Evaluation 3 score,Evaluation 4 score,Evaluation 5 score,Commitment 1 score,Commitment 2 score,Commitment 3 score,Commitment 4 score,Commitment 5 score,Purchase 1 score,Purchase 2 score,Purchase 3 score,Purchase 4 score,Purchase 5 score,Awarness Score,Evaluation Score,Commitment Score,Purchase Score,Customer Journey Score,Needs Channel Score,Acquire Score
01-03-2019,pnc,sl,us,9.15,32.99,20.98,4.02,7.6,9.71,3.59,21.76,15.32,0.0,1.34,0.66,4.12,9.38,1.74,0.0,4.02,0.0,5.12,22.08,5.64,2.19,10.81,17.27,11.6,3.1,2.18,11.6,7.12,16.78,11.95
01-04-2019,pnc,sl,us,8.88,32.17,20.8,4.85,9.59,10.81,5.26,23.3,16.62,0.0,3.34,0.59,7.13,11.06,1.63,0.0,4.43,0.0,5.12,22.72,7.19,6.62,15.02,17.61,13.12,4.42,2.24,13.83,8.4,16.68,12.54
01-05-2019,pnc,sl,us,10.91,31.29,20.06,4.85,6.92,10.82,3.68,22.19,11.28,0.0,1.92,0.38,6.72,12.97,2.75,0.0,7.46,0.0,3.69,22.49,3.91,1.6,11.02,21.6,10.98,4.4,2.78,12.12,7.57,16.78,12.18
01-06-2019,pnc,sl,us,11.19,30.85,20.25,4.85,7.37,12.33,3.02,22.93,9.76,0.0,1.75,0.66,9.26,13.41,2.47,0.0,8.01,0.0,4.57,22.37,6.0,4.0,14.01,19.92,11.08,5.02,3.01,13.26,8.09,16.78,12.44
01-07-2019,pnc,sl,us,12.66,29.01,20.06,5.0,6.22,11.43,2.32,20.15,8.01,0.0,1.4,0.5,5.59,10.41,0.74,0.0,7.5,0.0,1.75,20.53,5.0,3.06,9.71,10.01,9.63,3.58,2.0,9.66,6.22,16.68,11.45
01-08-2019,pnc,sl,us,11.19,29.05,20.25,5.08,6.22,11.43,2.32,20.15,8.01,0.0,1.4,0.5,5.59,10.41,0.74,0.0,7.5,0.0,1.75,20.53,5.0,3.06,9.71,10.01,9.63,3.58,2.0,9.66,6.22,16.39,11.3
01-09-2019,pnc,sl,us,11.64,30.37,20.44,5.0,6.22,11.43,2.32,20.15,8.01,0.0,1.4,0.5,5.59,10.41,0.74,0.0,7.5,0.0,1.75,20.53,5.0,3.06,9.71,10.01,9.63,3.58,2.0,9.66,6.22,16.86,11.54
01-10-2019,pnc,sl,us,12.0,28.87,20.25,4.85,6.65,11.95,2.34,20.57,9.03,0.0,1.61,0.5,7.6,10.49,0.3,0.0,7.09,0.0,2.81,20.77,6.05,3.74,13.69,12.25,10.11,4.04,2.04,11.3,6.87,16.49,11.68
01-11-2019,pnc,sl,us,11.13,28.48,20.25,4.82,6.22,11.43,2.32,20.15,8.01,0.0,1.4,0.5,5.59,10.41,0.74,0.0,7.5,0.0,1.75,20.53,5.0,3.06,9.71,10.01,9.63,3.58,2.0,9.66,6.22,16.17,11.2
01-12-2019,pnc,sl,us,11.67,29.04,22.37,4.85,7.77,12.82,2.93,21.91,9.61,0.0,1.89,0.7,8.93,12.08,1.58,0.0,6.46,0.0,4.57,21.78,7.93,5.49,17.27,14.4,11.01,4.72,2.52,13.37,7.9,16.98,12.44
01-01-2020,pnc,sl,us,13.02,29.07,20.34,4.78,7.77,12.82,2.93,21.91,9.61,0.0,1.89,0.7,8.93,12.08,1.58,0.0,6.46,0.0,4.57,21.78,7.93,5.49,17.27,14.4,11.01,4.72,2.52,13.37,7.9,16.8,12.35
01-02-2020,pnc,sl,us,12.18,31.94,21.54,5.04,7.01,9.94,2.73,21.29,14.88,0.0,1.48,0.54,4.52,9.09,2.02,0.0,4.97,0.0,3.88,21.68,5.03,1.75,10.04,17.42,11.17,3.13,2.17,11.18,6.91,17.68,12.3
01-03-2020,pnc,sl,us,13.77,29.64,20.37,4.85,7.37,12.33,3.02,22.93,9.76,0.0,1.75,0.66,9.26,13.41,2.47,0.0,8.01,0.0,4.57,22.37,6.0,4.0,14.01,19.92,11.08,5.02,3.01,13.26,8.09,17.16,12.62
01-04-2020,pnc,sl,us,13.04,33.76,21.1,5.08,11.1,19.84,5.96,26.72,15.48,0.0,6.18,3.58,10.12,20.91,0.57,0.0,7.76,5.37,8.31,29.91,7.32,11.17,22.58,30.77,15.82,8.16,4.4,20.35,12.18,18.24,15.21
01-05-2020,pnc,sl,us,12.17,33.83,21.65,5.0,10.51,19.62,6.35,25.97,15.23,0.0,7.11,4.2,12.84,22.03,1.29,0.0,7.11,4.07,9.93,31.33,6.94,9.74,23.77,35.55,15.54,9.24,4.48,21.47,12.68,18.16,15.42
01-06-2020,pnc,sl,us,14.31,33.88,22.23,5.04,10.51,19.62,6.35,25.97,15.23,0.0,7.11,4.2,12.84,22.03,1.29,0.0,7.11,4.07,9.93,31.33,6.94,9.74,23.77,35.55,15.54,9.24,4.48,21.47,12.68,18.87,15.78
01-07-2020,pnc,sl,us,13.91,33.22,20.17,5.04,11.58,20.74,6.49,27.51,16.26,0.0,8.28,4.32,13.43,23.34,1.3,0.0,8.24,4.07,9.93,32.57,8.27,10.88,22.24,37.16,16.52,9.87,4.71,22.22,13.33,18.08,15.7
01-08-2020,pnc,sl,us,13.0,33.38,20.58,5.08,11.58,20.74,6.49,27.51,16.26,0.0,8.28,4.32,13.43,23.34,1.3,0.0,8.24,4.07,9.93,32.57,8.27,10.88,22.24,37.16,16.52,9.87,4.71,22.22,13.33,18.01,15.67
01-09-2020,pnc,sl,us,12.99,34.39,20.74,5.19,11.1,22.68,6.97,26.55,14.79,0.0,7.64,4.17,12.84,22.11,1.29,0.0,6.33,10.74,7.89,28.65,7.13,9.76,17.38,27.64,16.42,9.35,5.25,18.11,12.28,18.33,15.3
01-10-2020,pnc,sl,us,12.92,34.65,20.23,5.26,9.25,22.88,5.72,27.27,13.65,0.0,6.18,2.62,11.09,21.21,1.74,0.0,4.87,5.37,5.4,28.19,4.9,7.91,13.76,26.25,15.75,8.22,3.48,16.2,10.91,18.26,14.58
01-11-2020,pnc,sl,us,13.99,33.57,20.93,5.15,10.73,21.66,5.93,27.98,15.87,0.0,6.68,3.15,12.0,22.79,1.29,0.0,8.55,4.07,12.05,32.21,6.55,10.78,20.54,33.09,16.43,8.92,5.19,20.63,12.79,18.41,15.6
01-12-2020,pnc,sl,us,11.09,34.53,22.83,5.26,9.86,20.1,6.49,24.58,12.69,0.0,7.14,4.23,12.52,19.61,1.3,0.0,4.89,10.74,5.21,27.41,7.17,6.97,15.54,28.03,14.74,8.7,4.43,17.02,11.22,18.43,14.82
01-01-2021,pnc,sl,us,11.52,37.11,20.73,5.34,7.56,22.28,7.39,26.3,14.22,0.0,3.63,3.04,10.94,22.58,1.35,1.56,6.93,4.07,9.46,26.18,3.27,5.89,15.95,27.53,15.55,8.04,4.67,15.76,11.0,18.68,14.84
01-02-2021,pnc,sl,us,12.3,35.47,21.44,5.26,9.39,23.14,6.04,27.72,14.84,0.0,6.51,2.62,10.77,22.72,1.74,0.0,5.59,5.37,7.01,28.64,4.82,7.91,16.59,28.04,16.23,8.52,3.94,17.2,11.47,18.62,15.05
01-03-2021,pnc,sl,us,11.4,36.64,20.73,5.34,7.07,19.27,3.58,26.67,13.22,0.0,3.62,1.33,6.43,22.45,0.73,0.0,4.06,2.04,7.7,27.2,3.37,5.14,15.44,30.41,13.96,6.77,2.91,16.31,9.99,18.53,14.26
01-04-2021,pnc,sl,us,11.54,34.61,22.36,5.19,9.86,20.1,6.49,24.58,12.69,0.0,7.14,4.23,12.52,19.61,1.3,0.0,4.89,10.74,5.21,27.41,7.17,6.97,15.54,28.03,14.74,8.7,4.43,17.02,11.22,18.42,14.82
01-05-2021,pnc,sl,us,12.14,34.87,22.2,5.26,9.29,21.42,5.41,25.46,13.07,0.0,6.18,2.82,11.4,19.77,1.74,0.0,4.87,5.37,4.7,27.22,6.15,7.78,15.91,28.4,14.93,8.03,3.34,17.09,10.85,18.62,14.74
01-06-2021,pnc,sl,us,12.27,34.99,22.18,5.34,7.37,20.29,3.91,26.43,13.41,0.0,3.29,1.31,6.11,19.3,1.46,0.0,5.19,1.3,6.32,27.52,3.96,4.57,13.55,27.53,14.28,6.0,2.85,15.43,9.64,18.7,14.17
01-07-2021,pnc,sl,us,13.89,34.12,20.94,5.3,9.79,20.38,6.15,25.8,14.06,0.0,5.76,3.72,12.23,22.54,0.57,0.0,5.59,5.37,10.43,28.28,6.13,8.1,19.25,31.48,15.24,8.85,4.39,18.65,11.78,18.56,15.17
01-08-2021,pnc,sl,us,13.38,35.07,20.89,5.38,7.37,20.29,3.91,26.43,13.41,0.0,3.29,1.31,6.11,19.3,1.46,0.0,5.19,1.3,6.32,27.52,3.96,4.57,13.55,27.53,14.28,6.0,2.85,15.43,9.64,18.68,14.16
01-01-2017,commerce bank,sl,us,5.86,28.88,16.45,0.6,2.19,0.35,4.01,0.34,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,2.12,5.07,0.31,0.0,0.0,8.49,1.38,0.85,0.72,2.77,1.43,12.95,7.19
01-02-2017,commerce bank,sl,us,4.25,26.29,16.4,0.6,2.19,0.35,4.01,0.37,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,0.0,5.07,0.31,0.0,0.0,8.07,1.38,0.85,0.29,2.69,1.3,11.88,6.59
01-03-2017,commerce bank,sl,us,5.83,27.59,16.4,0.61,2.19,0.35,4.01,0.37,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,0.0,5.07,0.31,0.0,0.0,8.07,1.38,0.85,0.29,2.69,1.3,12.61,6.96
01-04-2017,commerce bank,sl,us,5.37,27.67,16.4,0.61,2.19,0.35,4.01,0.43,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,0.0,5.07,0.31,0.0,0.0,6.82,1.4,0.85,0.29,2.44,1.25,12.51,6.88
01-05-2017,commerce bank,sl,us,5.52,28.22,16.4,0.61,2.19,0.35,4.01,0.37,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,0.0,5.07,0.31,0.0,0.0,8.07,1.38,0.85,0.29,2.69,1.3,12.69,7.0
01-06-2017,commerce bank,sl,us,3.46,26.93,16.4,0.6,2.19,0.35,4.01,0.52,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,0.0,5.07,0.31,0.0,0.0,6.51,1.41,0.85,0.29,2.38,1.23,11.85,6.54
01-07-2017,commerce bank,sl,us,2.97,25.07,16.4,0.61,2.19,0.35,4.01,0.66,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,0.0,5.07,0.31,0.0,0.0,5.61,1.44,0.85,0.29,2.2,1.2,11.26,6.23
01-08-2017,commerce bank,sl,us,3.43,25.82,16.4,0.61,2.19,0.35,4.01,0.52,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,0.0,5.07,0.31,0.0,0.0,6.51,1.41,0.85,0.29,2.38,1.23,11.56,6.4
01-09-2017,commerce bank,sl,us,3.9,25.64,16.4,0.6,2.19,0.35,4.01,0.52,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,0.0,5.07,0.31,0.0,0.0,6.51,1.41,0.85,0.29,2.38,1.23,11.64,6.44
01-10-2017,commerce bank,sl,us,3.58,25.82,16.4,0.61,2.19,0.35,4.01,0.37,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,0.0,5.07,0.31,0.0,0.0,8.07,1.38,0.85,0.29,2.69,1.3,11.6,6.45
01-11-2017,commerce bank,sl,us,4.06,24.12,16.4,0.6,2.19,0.35,4.01,0.37,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,0.0,5.07,0.31,0.0,0.0,8.07,1.38,0.85,0.29,2.69,1.3,11.3,6.3
01-12-2017,commerce bank,sl,us,2.89,24.59,15.68,0.61,2.19,0.35,4.01,0.37,0.0,0.0,2.73,1.51,0.0,0.0,1.47,0.0,0.0,0.0,0.0,5.07,0.31,0.0,0.0,8.07,1.38,0.85,0.29,2.69,1.3,10.94,6.12
01-01-2018,commerce bank,sl,us,3.39,22.99,15.68,0.61,3.24,1.82,7.34,0.35,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,2.12,7.78,3.37,0.0,0.96,8.44,2.55,0.45,0.93,4.11,2.01,10.67,6.34
01-02-2018,commerce bank,sl,us,4.29,22.27,15.2,0.61,2.88,1.74,8.02,0.4,0.0,0.0,1.87,0.97,0.0,0.0,2.52,0.0,0.0,0.0,2.12,8.83,3.74,0.0,0.96,9.04,2.61,0.57,0.93,4.51,2.15,10.59,6.37
01-03-2018,commerce bank,sl,us,3.65,22.6,14.45,0.61,4.03,1.86,7.74,0.38,0.0,0.0,1.49,0.72,0.0,0.0,2.52,0.0,0.0,0.0,0.0,7.04,3.3,0.0,0.96,9.5,2.8,0.44,0.5,4.16,1.98,10.33,6.16
01-04-2018,commerce bank,sl,us,5.5,22.19,15.49,0.61,3.24,1.82,7.34,0.35,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,2.12,7.78,3.37,0.0,0.96,8.44,2.55,0.45,0.93,4.11,2.01,10.95,6.48
01-05-2018,commerce bank,sl,us,3.25,22.08,16.04,0.6,3.66,1.74,8.22,0.35,0.0,0.0,1.98,1.12,0.0,0.0,2.57,0.0,0.0,0.0,2.12,8.16,3.12,0.0,0.96,8.44,2.79,0.62,0.94,4.14,2.12,10.49,6.3
01-06-2018,commerce bank,sl,us,5.0,22.34,15.0,0.61,3.24,1.82,7.34,0.4,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,2.12,7.78,3.37,0.0,0.96,9.04,2.56,0.45,0.93,4.23,2.04,10.74,6.39
01-07-2018,commerce bank,sl,us,3.7,22.4,15.19,0.6,3.24,1.82,7.34,0.4,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,2.12,7.78,3.37,0.0,0.96,9.04,2.56,0.45,0.93,4.23,2.04,10.47,6.26
01-08-2018,commerce bank,sl,us,2.72,22.13,16.4,0.61,4.03,1.86,7.74,0.35,0.0,0.0,1.49,0.72,0.0,0.0,2.52,0.0,0.0,0.0,2.12,7.04,3.3,0.0,0.96,8.44,2.8,0.44,0.93,3.95,2.03,10.46,6.24
01-09-2018,commerce bank,sl,us,3.26,22.17,16.4,0.61,3.24,1.82,7.34,0.35,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,2.12,7.78,3.37,0.0,0.96,8.44,2.55,0.45,0.93,4.11,2.01,10.61,6.31
01-10-2018,commerce bank,sl,us,5.14,22.23,16.4,0.6,4.03,1.86,7.74,0.35,0.0,0.0,1.49,0.72,0.0,0.0,2.52,0.0,0.0,0.0,2.12,7.04,3.3,0.0,0.96,8.44,2.8,0.44,0.93,3.95,2.03,11.09,6.56
01-11-2018,commerce bank,sl,us,3.06,21.88,16.39,0.61,3.08,1.85,7.81,0.35,0.0,0.0,1.86,0.97,0.0,0.0,2.4,0.0,0.0,0.0,2.12,8.77,3.91,0.0,0.96,8.44,2.62,0.57,0.9,4.42,2.13,10.48,6.3
01-12-2018,commerce bank,sl,us,3.96,21.59,16.39,0.61,2.88,1.74,8.02,0.35,0.0,0.0,1.87,0.97,0.0,0.0,2.52,0.0,0.0,0.0,2.12,8.83,3.74,0.0,0.96,8.44,2.6,0.57,0.93,4.39,2.12,10.64,6.38
01-01-2019,commerce bank,sl,us,5.18,21.93,16.39,0.6,2.88,1.74,8.02,0.35,0.0,0.0,1.87,0.97,0.0,0.0,2.52,0.0,0.0,0.0,2.12,8.83,3.74,0.0,0.96,8.44,2.6,0.57,0.93,4.39,2.12,11.02,6.57
01-02-2019,commerce bank,sl,us,4.79,22.24,15.29,0.6,3.08,1.85,7.81,0.35,0.0,0.0,1.86,0.97,0.0,0.0,2.4,0.0,0.0,0.0,2.12,8.77,3.91,0.0,0.96,8.44,2.62,0.57,0.9,4.42,2.13,10.73,6.43
01-03-2019,commerce bank,sl,us,3.15,21.61,15.68,0.6,3.65,1.91,7.99,0.35,0.0,0.0,2.23,1.0,0.0,0.0,2.3,0.0,0.0,0.0,2.12,7.74,3.3,0.0,0.96,8.44,2.78,0.65,0.88,4.09,2.1,10.26,6.18
01-04-2019,commerce bank,sl,us,3.48,21.72,15.28,0.64,3.67,1.72,8.26,0.4,0.0,0.0,2.04,1.0,0.0,0.0,2.3,0.0,0.0,0.0,2.12,7.5,3.44,0.0,0.96,9.04,2.81,0.61,0.88,4.19,2.12,10.28,6.2
01-05-2019,commerce bank,sl,us,5.29,22.32,15.32,0.63,3.66,1.74,8.22,0.4,0.0,0.0,1.98,1.12,0.0,0.0,2.57,0.0,0.0,0.0,2.12,8.16,3.12,0.0,0.96,9.04,2.8,0.62,0.94,4.26,2.15,10.89,6.52
01-06-2019,commerce bank,sl,us,3.69,22.33,15.32,0.64,3.67,1.72,8.26,0.4,0.0,0.0,2.04,1.0,0.0,0.0,2.3,0.0,0.0,0.0,2.12,7.5,3.44,0.0,0.96,9.04,2.81,0.61,0.88,4.19,2.12,10.5,6.31
01-07-2019,commerce bank,sl,us,4.53,20.97,15.25,0.64,3.67,1.72,8.26,0.4,0.0,0.0,2.04,1.0,0.0,0.0,2.3,0.0,0.0,0.0,2.12,7.5,3.44,0.0,0.96,9.04,2.81,0.61,0.88,4.19,2.12,10.35,6.24
01-08-2019,commerce bank,sl,us,4.62,20.85,15.44,0.63,3.67,1.72,8.26,0.4,0.0,0.0,2.04,1.0,0.0,0.0,2.3,0.0,0.0,0.0,2.12,7.5,3.44,0.0,0.96,9.04,2.81,0.61,0.88,4.19,2.12,10.39,6.26
01-09-2019,commerce bank,sl,us,4.04,21.45,15.45,0.64,3.66,1.74,8.22,0.4,0.0,0.0,1.98,1.12,0.0,0.0,2.57,0.0,0.0,0.0,2.12,8.16,3.12,0.0,0.96,9.04,2.8,0.62,0.94,4.26,2.15,10.4,6.28
01-10-2019,commerce bank,sl,us,5.77,20.54,15.8,0.65,3.67,1.72,8.26,0.4,0.0,0.0,2.04,1.0,0.0,0.0,2.3,0.0,0.0,0.0,2.12,7.5,3.44,0.0,0.96,9.04,2.81,0.61,0.88,4.19,2.12,10.69,6.4
01-11-2019,commerce bank,sl,us,3.35,20.57,16.93,0.64,3.67,1.72,8.26,0.4,0.0,0.0,2.04,1.0,0.0,0.0,2.3,0.0,0.0,0.0,2.12,7.5,3.44,0.0,0.96,9.04,2.81,0.61,0.88,4.19,2.12,10.37,6.24
01-12-2019,commerce bank,sl,us,4.35,20.83,15.8,0.65,3.67,1.72,8.26,0.4,0.0,0.0,2.04,1.0,0.0,0.0,2.3,0.0,0.0,0.0,2.12,7.5,3.44,0.0,0.96,9.04,2.81,0.61,0.88,4.19,2.12,10.41,6.26
01-01-2020,commerce bank,sl,us,4.06,20.66,15.82,0.63,3.67,1.72,8.26,0.4,0.0,0.0,2.04,1.0,0.0,0.0,2.3,0.0,0.0,0.0,2.12,7.5,3.44,0.0,0.96,9.04,2.81,0.61,0.88,4.19,2.12,10.29,6.2
01-02-2020,commerce bank,sl,us,6.44,21.37,15.89,0.65,3.24,1.82,7.34,0.38,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,0.0,7.78,3.37,0.0,0.96,9.5,2.56,0.45,0.5,4.32,1.96,11.09,6.52
01-03-2020,commerce bank,sl,us,4.75,20.87,16.0,0.65,3.08,1.85,7.81,0.38,0.0,0.0,1.86,0.97,0.0,0.0,2.4,0.0,0.0,0.0,0.0,8.77,3.91,0.0,0.96,9.5,2.62,0.57,0.48,4.63,2.08,10.57,6.32
01-04-2020,commerce bank,sl,us,6.71,22.09,15.84,0.65,7.91,1.75,6.97,0.38,0.0,0.0,0.0,0.57,0.0,0.0,1.94,0.0,0.0,0.0,0.0,4.93,2.88,0.0,0.96,9.5,3.4,0.11,0.39,3.65,1.89,11.32,6.6
01-05-2020,commerce bank,sl,us,5.87,22.61,15.11,0.65,3.24,1.82,7.34,0.38,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,0.0,7.78,3.37,0.0,0.96,9.5,2.56,0.45,0.5,4.32,1.96,11.06,6.51
01-06-2020,commerce bank,sl,us,7.04,22.49,15.31,0.65,3.24,1.82,7.34,0.38,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,0.0,7.78,3.37,0.0,0.96,9.5,2.56,0.45,0.5,4.32,1.96,11.37,6.66
01-07-2020,commerce bank,sl,us,6.93,21.83,15.06,0.65,3.1,1.74,7.94,0.38,0.0,0.0,2.06,0.97,0.0,0.0,2.4,0.0,0.0,0.0,0.0,8.76,4.03,0.0,0.96,9.5,2.63,0.61,0.48,4.65,2.09,11.12,6.6
01-08-2020,commerce bank,sl,us,5.42,21.93,15.06,0.64,3.1,1.74,7.94,0.38,0.0,0.0,2.06,0.97,0.0,0.0,2.4,0.0,0.0,0.0,0.0,8.76,4.03,0.0,0.96,9.5,2.63,0.61,0.48,4.65,2.09,10.76,6.42
01-09-2020,commerce bank,sl,us,7.41,21.92,15.11,0.65,3.04,1.74,7.86,0.38,0.0,0.0,1.99,0.69,0.0,0.0,2.99,0.0,0.0,0.0,0.0,8.41,3.35,0.0,0.96,9.5,2.6,0.54,0.6,4.44,2.04,11.27,6.65
01-10-2020,commerce bank,sl,us,5.28,22.06,15.48,0.66,4.03,1.86,7.74,0.38,0.0,0.0,1.49,0.72,0.0,0.0,2.52,0.0,0.0,0.0,0.0,7.04,3.3,0.0,0.96,9.5,2.8,0.44,0.5,4.16,1.98,10.87,6.42
01-11-2020,commerce bank,sl,us,5.65,21.75,15.66,0.66,3.24,1.82,7.34,0.38,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,0.0,7.78,3.37,0.0,0.96,9.5,2.56,0.45,0.5,4.32,1.96,10.93,6.44
01-12-2020,commerce bank,sl,us,6.37,22.59,15.88,0.67,6.03,1.9,7.44,0.38,0.0,0.0,0.93,0.59,0.0,0.0,2.51,0.0,0.0,0.0,0.0,5.46,3.03,0.0,0.96,9.5,3.15,0.3,0.5,3.79,1.94,11.38,6.66
01-01-2021,commerce bank,sl,us,5.18,22.58,15.72,0.66,6.76,1.88,7.84,0.38,0.0,0.0,0.81,0.58,0.0,0.0,2.06,0.0,0.0,0.0,0.0,5.61,2.94,0.0,0.96,9.5,3.37,0.28,0.41,3.8,1.96,11.03,6.49
01-02-2021,commerce bank,sl,us,4.93,22.26,16.02,0.66,3.24,1.82,7.34,0.38,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,0.0,7.78,3.37,0.0,0.96,9.5,2.56,0.45,0.5,4.32,1.96,10.97,6.46
01-03-2021,commerce bank,sl,us,5.3,22.38,15.65,0.67,4.71,1.92,7.49,0.38,0.0,0.0,1.51,0.59,0.0,0.0,2.24,0.0,0.0,0.0,0.0,6.16,2.74,0.0,0.96,9.5,2.9,0.42,0.45,3.87,1.91,11.0,6.46
01-04-2021,commerce bank,sl,us,6.25,22.03,15.47,0.66,3.24,1.82,7.34,0.38,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,0.0,7.78,3.37,0.0,0.96,9.5,2.56,0.45,0.5,4.32,1.96,11.1,6.53
01-05-2021,commerce bank,sl,us,5.5,22.31,15.32,0.66,4.03,1.86,7.74,0.38,0.0,0.0,1.49,0.72,0.0,0.0,2.52,0.0,0.0,0.0,0.0,7.04,3.3,0.0,0.96,9.5,2.8,0.44,0.5,4.16,1.98,10.95,6.46
01-06-2021,commerce bank,sl,us,6.92,22.26,15.5,0.66,4.03,1.86,7.74,0.38,0.0,0.0,1.49,0.72,0.0,0.0,2.52,0.0,0.0,0.0,0.0,7.04,3.3,0.0,0.96,9.5,2.8,0.44,0.5,4.16,1.98,11.34,6.66
01-07-2021,commerce bank,sl,us,5.77,21.51,15.96,0.65,3.1,1.74,7.94,0.38,0.0,0.0,2.06,0.97,0.0,0.0,2.4,0.0,0.0,0.0,0.0,8.76,4.03,0.0,0.96,9.5,2.63,0.61,0.48,4.65,2.09,10.97,6.53
01-08-2021,commerce bank,sl,us,6.62,21.96,15.27,0.66,3.24,1.82,7.34,0.38,0.0,0.0,1.59,0.65,0.0,0.0,2.52,0.0,0.0,0.0,0.0,7.78,3.37,0.0,0.96,9.5,2.56,0.45,0.5,4.32,1.96,11.13,6.54
01-01-2017,vsac,sl,us,4.72,23.47,16.94,0.52,3.19,0.27,2.8,0.0,0.0,0.0,2.01,1.75,0.0,0.0,2.37,0.0,0.0,0.0,0.0,7.21,1.13,0.0,0.0,0.0,1.25,0.75,0.47,1.67,1.03,11.41,6.22
01-02-2017,vsac,sl,us,2.52,24.93,16.89,0.52,3.19,0.27,2.8,0.0,0.0,0.0,2.01,1.75,0.0,0.0,2.37,0.0,0.0,0.0,0.0,7.21,1.13,0.0,0.0,0.0,1.25,0.75,0.47,1.67,1.03,11.22,6.12
01-03-2017,vsac,sl,us,1.95,29.82,16.89,0.52,3.19,0.27,2.8,0.0,0.0,0.0,2.01,1.75,0.0,0.0,2.37,0.0,0.0,0.0,0.0,7.21,1.13,0.0,0.0,0.0,1.25,0.75,0.47,1.67,1.03,12.3,6.66
01-04-2017,vsac,sl,us,3.91,26.45,16.89,0.52,3.19,0.27,2.8,0.0,0.0,0.0,2.01,1.75,0.0,0.0,2.37,0.0,0.0,0.0,0.0,7.21,1.13,0.0,0.0,0.0,1.25,0.75,0.47,1.67,1.03,11.94,6.48
01-05-2017,vsac,sl,us,3.47,25.77,16.89,0.52,3.19,0.27,2.8,0.0,0.0,0.0,2.01,1.75,0.0,0.0,2.37,0.0,0.0,0.0,0.0,7.21,1.13,0.0,0.0,0.0,1.25,0.75,0.47,1.67,1.03,11.66,6.34
01-06-2017,vsac,sl,us,2.27,29.86,16.89,0.52,3.19,0.27,2.8,0.0,0.0,0.0,2.01,1.75,0.0,0.0,2.37,0.0,0.0,0.0,0.0,7.21,1.13,0.0,0.0,0.0,1.25,0.75,0.47,1.67,1.03,12.39,6.71
01-07-2017,vsac,sl,us,4.49,34.82,16.89,0.52,3.19,0.27,2.8,0.0,0.0,0.0,2.01,1.75,0.0,0.0,2.37,0.0,0.0,0.0,0.0,7.21,1.13,0.0,0.0,0.0,1.25,0.75,0.47,1.67,1.03,14.18,7.6
01-08-2017,vsac,sl,us,3.68,35.42,16.89,0.52,3.19,0.27,2.8,0.0,0.0,0.0,2.01,1.75,0.0,0.0,2.37,0.0,0.0,0.0,0.0,7.21,1.13,0.0,0.0,0.0,1.25,0.75,0.47,1.67,1.03,14.13,7.58
01-09-2017,vsac,sl,us,2.5,25.74,16.89,0.52,3.19,0.27,2.8,0.0,0.0,0.0,2.01,1.75,0.0,0.0,2.37,0.0,0.0,0.0,0.0,7.21,1.13,0.0,0.0,0.0,1.25,0.75,0.47,1.67,1.03,11.41,6.22
01-10-2017,vsac,sl,us,3.27,27.92,16.89,0.52,3.67,0.42,4.37,0.0,0.0,0.0,1.95,1.73,0.0,0.0,2.48,0.0,0.0,0.0,0.0,6.44,0.87,0.0,0.0,0.0,1.69,0.74,0.5,1.46,1.1,12.15,6.62
01-11-2017,vsac,sl,us,3.55,31.63,16.89,0.52,3.19,0.27,2.8,0.0,0.0,0.0,2.01,1.75,0.0,0.0,2.37,0.0,0.0,0.0,0.0,7.21,1.13,0.0,0.0,0.0,1.25,0.75,0.47,1.67,1.03,13.15,7.09
